id,learningTaskId,type,status,payload,targetId,reviewedAt,createdAt,updatedAt
147,0,knowledge,approved,"{""title"":""618大促活动咨询"",""content"":""会员您好，现在已经是618活动期间了，优惠都已显示在页面，具体以您结算时显示的活动为准哦~"",""keywords"":[""会员您好""],""category"":""通用""}",189,2026-06-06T07:35:34.799Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.799Z
148,0,knowledge,approved,"{""title"":""品先试活动规则详解"",""content"":""亲爱的会员您好，品先试活动目前需要近30天在山姆app购买过商品并且订单状态是已完成的状态（不限商品），如果您在活动开始前已购买活动商品但是未发布过该商品的晒单活动，并且订单仍在可评价时间范围内，也可以报名参加同一商品线上品先试活动。活动目前仅支持在山姆app上购买的近30天已完成且符合评价的订单参加，评价要求不小于100字并且上传三张图片。详细规则您可以点击品先试活动规则查看，后续中奖名单会在活动结束后的20个工作日内容公布，感谢您的支持~"",""keywords"":[""亲爱的会员您好"",""感谢您的支持""],""category"":""通用""}",188,2026-06-06T07:35:34.790Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:34.790Z
149,0,knowledge,approved,"{""title"":""品先试未中选原因反馈"",""content"":""亲爱的会员，抱歉给您带来了不好的体验，品先试活动由人工进行审核，我这边帮您反馈查询您未中奖的原因"",""keywords"":[""亲爱的会员""],""category"":""通用""}",187,2026-06-06T07:35:32.481Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.481Z
150,0,knowledge,approved,"{""title"":""品先试中奖进度查询"",""content"":""亲爱的会员，品先试活动由人工进行审核，请您耐心等待一下~后续中奖名单会在活动结束后的20个工作日内容公布"",""keywords"":[""亲爱的会员"",""请您耐心等待一下""],""category"":""通用""}",186,2026-06-06T07:35:32.472Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.472Z
151,0,knowledge,approved,"{""title"":""内贸商品生产日期说明"",""content"":""会员您好，由于商品的生产批次不同，所以在线无法查询到具体某款产品的生产日期，但是您放心，山姆的商品生产日期都是近期的"",""keywords"":[""会员您好"",""但是您放心""],""category"":""通用""}",185,2026-06-06T07:35:32.463Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.463Z
152,0,knowledge,approved,"{""title"":""全球购商品有效期说明(未购)"",""content"":""您好，商品的到期日需要根据实物商品的批次信息查询，全球购所售商品符合正常售卖期，您可放心下单购买"",""keywords"":[""您好"",""您可放心下单购买""],""category"":""通用""}",184,2026-06-06T07:35:32.454Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.454Z
153,0,knowledge,approved,"{""title"":""美妆及全球购正品保障"",""content"":""您好，美妆产品有效期通常是3年或5年，最终以您实际收到为准。全球购商品均是从海外直接采购，且商品均为海外原装正品，请您放心的"",""keywords"":[""您好"",""请您放心的""],""category"":""通用""}",183,2026-06-06T07:35:32.446Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.446Z
154,0,knowledge,approved,"{""title"":""全球购日期品质保障"",""content"":""您好，山姆按照国家相关规定建立了严格的保质期管理流程，确保在售商品的安全和品质，请您放心。"",""keywords"":[""您好"",""请您放心""],""category"":""通用""}",182,2026-06-06T07:35:32.436Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.436Z
155,0,knowledge,approved,"{""title"":""全球购批次号核实(已购)"",""content"":""亲爱的会员，全球购商品辛苦您提供下订单编号和商品批次号照片（商品批次号在商品的外包装或者内部瓶管身底部，类似英文或者数字钢印）帮您反馈告知"",""keywords"":[""亲爱的会员""],""category"":""通用""}",181,2026-06-06T07:35:32.425Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.425Z
156,0,knowledge,approved,"{""title"":""全球购日期异议安抚"",""content"":""您好，查看您的商品是在质保期之内的，请您放心使用的~关于您反馈的日期问题，我们也会去记录改善的，希望后期能够为您带来好的购物体验"",""keywords"":[""您好"",""请您放心使用的""],""category"":""通用""}",180,2026-06-06T07:35:32.416Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.416Z
157,0,knowledge,approved,"{""title"":""跨境物流周期解释"",""content"":""您好，由于海外商品需要经过跨境运输、 转关、清关、国内派送等过程，仓储物流周期相对较长，商品在有效保质期内，你可放心使用，建议保留"",""keywords"":[""您好"",""转关"",""清关"",""国内派送等过程"",""你可放心使用""],""category"":""通用""}",179,2026-06-06T07:35:32.407Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.407Z
158,0,knowledge,approved,"{""title"":""线上线下价格差异说明"",""content"":""尊敬的会员，您好，山姆会结合各城市情况，在严格遵循国家相关规定的情况下，对个别商品在线下门店实行“店内惊喜“的活动，让会员在山姆门店充分感受到充满惊喜的寻宝式体验。欢迎您到门店体验。"",""keywords"":[""尊敬的会员"",""您好"",""欢迎您到门店体验""],""category"":""通用""}",178,2026-06-06T07:35:32.397Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:32.397Z
159,0,knowledge,approved,"{""title"":""京东旗舰店价格差异说明"",""content"":""尊敬的会员，您好，因为京东山姆旗舰店与山姆App是两个平台，两个平台的优惠券、订单、活动是不相通的，导致价格有所差异，具体请您以页面显示为准~"",""keywords"":[""尊敬的会员"",""您好"",""两个平台的优惠券"",""订单"",""活动是不相通的""],""category"":""通用""}",177,2026-06-06T07:35:29.196Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.196Z
160,0,knowledge,approved,"{""title"":""退差价资料收集"",""content"":""尊敬的会员，您好，辛苦您提供一下对应订单号和最新降价的图片，我为您核实具体的情况"",""keywords"":[""尊敬的会员"",""您好""],""category"":""通用""}",176,2026-06-06T07:35:29.188Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.188Z
161,0,knowledge,approved,"{""title"":""7天内降价补偿方案(全球购/网购券)"",""content"":""感谢您的反馈，我们特殊为您申请*元全球购优惠券，满xx.1元即可使用，优惠券不支持叠加使用（仅限全球购商品支持使用），使用期限7天，24小时内到账，您看可以吗？"",""keywords"":[""感谢您的反馈"",""使用期限7天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",175,2026-06-06T07:35:29.177Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.177Z
162,0,knowledge,approved,"{""title"":""7天内降价补偿方案(普通网购券)"",""content"":""基于您的会员服务和您的购物体验，帮您尝试申请*网购优惠券，满xx.1元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",174,2026-06-06T07:35:29.167Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.167Z
163,0,knowledge,approved,"{""title"":""30天内降价解释及核实"",""content"":""山姆全球购秉承“帮顾客节省每一分钱”的宗旨，商品定价致力于做到全面让利消费者，长期保持优惠价格。但随着市场的变化，价格可能会有变动。"",""keywords"":[""长期保持优惠价格"",""但随着市场的变化"",""价格可能会有变动""],""category"":""通用""}",173,2026-06-06T07:35:29.157Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.157Z
164,0,knowledge,approved,"{""title"":""30天内降价资料收集"",""content"":""抱歉给您带来不好的体验了，辛苦您提供商品降价的图片，客服为您核实"",""keywords"":[""客服为您核实""],""category"":""通用""}",172,2026-06-06T07:35:29.147Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.147Z
165,0,knowledge,approved,"{""title"":""30天内降价升级处理"",""content"":""您好，关于您反馈的问题，已经帮您反馈，辛苦您耐心等待后续专员给您处理。"",""keywords"":[""您好"",""关于您反馈的问题"",""已经帮您反馈""],""category"":""通用""}",171,2026-06-06T07:35:29.137Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.137Z
166,0,knowledge,approved,"{""title"":""超30天降价解释安抚"",""content"":""山姆全球购秉承“帮顾客节省每一分钱”的宗旨，商品定价致力于做到全面让利消费者，长期保持优惠价格。但随着市场的变化，价格可能会有变动。感谢您的理解与支持，祝您生活愉快！"",""keywords"":[""长期保持优惠价格"",""但随着市场的变化"",""价格可能会有变动"",""祝您生活愉快""],""category"":""通用""}",170,2026-06-06T07:35:29.129Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.129Z
167,0,knowledge,approved,"{""title"":""未发货订单重下建议"",""content"":""您好，目前山姆暂无价保服务，查询到您的订单暂时未发货，您可以尝试取消订单重新下单选购更优惠的产品哦~"",""keywords"":[""您好""],""category"":""通用""}",169,2026-06-06T07:35:29.119Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.119Z
168,0,knowledge,approved,"{""title"":""已发货/不可取消订单价格波动说明"",""content"":""抱歉会员，商品价格会随货量变化及市场情况会有波动，有涨价、降价及优惠促销等变化，您可以实时关注app更新，感谢您的支持与理解。"",""keywords"":[""抱歉会员"",""有涨价""],""category"":""通用""}",168,2026-06-06T07:35:29.110Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:29.110Z
169,0,knowledge,approved,"{""title"":""7天内小额降价补偿方案"",""content"":""基于您的会员服务和您的购物体验，帮您尝试申请*网购优惠券，满xx.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",167,2026-06-06T07:35:26.942Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.942Z
170,0,knowledge,approved,"{""title"":""超时效/大额降价升级处理"",""content"":""抱歉给您带来不好的体验了，关于您反馈的问题，已经帮您反馈，辛苦您耐心等待后续专员给尽快联系您处理。"",""keywords"":[""关于您反馈的问题"",""已经帮您反馈""],""category"":""通用""}",166,2026-06-06T07:35:26.933Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.933Z
171,0,knowledge,approved,"{""title"":""发票开具方式指引"",""content"":""您在山姆会员商店购物时"",""keywords"":[""客服""],""category"":""通用""}",165,2026-06-06T07:35:26.924Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.924Z
172,0,knowledge,approved,"{""title"":""合并开票限制说明"",""content"":""会员您好，不支持合并开具发票"",""keywords"":[""会员您好""],""category"":""通用""}",164,2026-06-06T07:35:26.915Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.915Z
173,0,knowledge,approved,"{""title"":""发票审核时效说明"",""content"":""尊敬的会员，您好！如您填写的发票信息无误，电子发票一般为24-48小时内审核，填写的发票信息审核通过后将会发送至您的邮箱内~~"",""keywords"":[""尊敬的会员"",""您好""],""category"":""通用""}",163,2026-06-06T07:35:26.906Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.906Z
174,0,knowledge,approved,"{""title"":""首次修改发票信息指引"",""content"":""您可以在App内点击【个人中心】-【我的订单】-【全部订单】-【申请发票】 进行修改哦"",""keywords"":[""进行修改哦""],""category"":""通用""}",162,2026-06-06T07:35:26.897Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.897Z
175,0,knowledge,approved,"{""title"":""二次修改发票信息收集"",""content"":""您好，请您提供一下需要开票订单号、交易流水号/TC号、发票抬头、税号、需要修改的信息、作废的发票号码、发送邮箱，帮您反馈处理。"",""keywords"":[""您好"",""发票抬头"",""税号"",""需要修改的信息"",""作废的发票号码""],""category"":""通用""}",161,2026-06-06T07:35:26.888Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.888Z
176,0,knowledge,approved,"{""title"":""福利采购申请入口指引"",""content"":""您好，如果您需要批量采购可以登录山姆APP，点击右下角“我的”-“我的服务”-“福利采购”-“立即申请”。按照页面提示填写相关信息并提交，提交后会有专员与您联系。感谢您的耐心等待，我们将尽快为您服务！"",""keywords"":[""您好"",""感谢您的耐心等待""],""category"":""通用""}",160,2026-06-06T07:35:26.880Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.880Z
177,0,knowledge,approved,"{""title"":""福利采购信息收集模板"",""content"":""尊敬的会员，您好，已经收到您的反馈，辛苦您提交一下以下信息<br>1、联系人姓名：<br>2、公司名称：<br>3、意向门店：<br>4、联系电话：<br>5、期望购买商品/类别<br>6、金额与份数<br>后续会有专员联系您~"",""keywords"":[""尊敬的会员"",""您好"",""已经收到您的反馈"",""联系人姓名"",""<br>2""],""category"":""通用""}",159,2026-06-06T07:35:26.871Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.871Z
178,0,knowledge,approved,"{""title"":""采购优惠咨询引导"",""content"":""会员您好，采购的优惠由对应部门的同事负责，您可以按照我给您的路径进行填写，后期专员会联系您沟通的"",""keywords"":[""会员您好""],""category"":""通用""}",158,2026-06-06T07:35:26.863Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:26.863Z
179,0,knowledge,approved,"{""title"":""限购规则解释"",""content"":""您好，您的订单中存在限购商品，同一购买人购买数量已超限购数量，限购维度不仅限于同一会员卡号，还包括同一设备、同一收货手机号，具体限购规则请见商品详情页~"",""keywords"":[""您好"",""还包括同一设备"",""同一收货手机号""],""category"":""通用""}",157,2026-06-06T07:35:24.980Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.980Z
180,0,knowledge,approved,"{""title"":""Member's Mark品牌介绍"",""content"":""尊敬的会员，您好<br>山姆推出全新升级、为会员专属定质的Member's Mark自有品牌。基于对会员的深度洞察以及20多年服务中国会员的经验，山姆在全球进行商品开发"",""keywords"":[""尊敬的会员"",""Mark自有品牌""],""category"":""通用""}",156,2026-06-06T07:35:24.971Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.971Z
181,0,knowledge,approved,"{""title"":""商品推荐/对比免责引导"",""content"":""亲爱的会员，每个人体质不同，所以适合的商品也不一样，建议您咨询商家客服~"",""keywords"":[""亲爱的会员"",""每个人体质不同""],""category"":""通用""}",155,2026-06-06T07:35:24.962Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.962Z
182,0,knowledge,approved,"{""title"":""商品参数缺失引导"",""content"":""非常抱歉，您咨询的这个商品参数我们暂时没有核实到，具体的信息您可以联系商家客服确认一下~~"",""keywords"":[""非常抱歉""],""category"":""通用""}",154,2026-06-06T07:35:24.954Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.954Z
183,0,knowledge,approved,"{""title"":""商品区别查询引导"",""content"":""亲爱的会员，由于我们没有详细的参数信息，暂时无法为您查询具体区别，建议您咨询专业的商家客服~"",""keywords"":[""亲爱的会员""],""category"":""通用""}",153,2026-06-06T07:35:24.945Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.945Z
184,0,knowledge,approved,"{""title"":""红酒整箱购买建议"",""content"":""尊敬的会员，线上购买都是仓库，根据现有的一个打包条件，进行打包拣货的，如有整箱打包要求，建议您提前门店咨询购买哦~"",""keywords"":[""尊敬的会员"",""线上购买都是仓库"",""进行打包拣货的"",""如有整箱打包要求""],""category"":""通用""}",152,2026-06-06T07:35:24.936Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.936Z
185,0,knowledge,approved,"{""title"":""全球购优惠券发放话术"",""content"":""基于您的会员服务和您的购物体验，为您申请XX元全球购网购券，满XXX.1元即可使用，优惠券不支持叠加使用（仅限全球购商品使用），使用期限7天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限7天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",151,2026-06-06T07:35:24.925Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.925Z
186,0,knowledge,approved,"{""title"":""普通网购优惠券发放话术"",""content"":""基于您的会员服务和您的购物体验，为您申请XX元网购优惠券，满XX.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",150,2026-06-06T07:35:24.913Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.913Z
187,0,knowledge,approved,"{""title"":""优惠券过期无法补发"",""content"":""亲爱的会员，非常抱歉，因个人未使用原因导致的过期，无法补优惠券的"",""keywords"":[""亲爱的会员"",""非常抱歉"",""无法补优惠券的""],""category"":""通用""}",149,2026-06-06T07:35:24.902Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.902Z
188,0,knowledge,approved,"{""title"":""包装费收取标准解释"",""content"":""尊敬的会员，您好<br>为了确保商品能妥善配送到您的手中，您的订单将使用塑料袋进行包装，按照国家“限塑令”要求，我们需使用塑料袋有偿提供包装服务，收费标准为1元/单；<br>如您选购的商品需要低温保存，为了保证商品在配送过程的温度，我们将使用冷链包装，通过保温袋或冰袋对商品进行全程保温，相应的，我们将额外收取1元包装费用，感谢理解。"",""keywords"":[""尊敬的会员"",""相应的"",""感谢理解""],""category"":""通用""}",148,2026-06-06T07:35:24.894Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:24.894Z
189,0,knowledge,approved,"{""title"":""退包装费补偿方案"",""content"":""基于您的会员服务和您的购物体验，为您申请5元网购优惠券，满5.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",147,2026-06-06T07:35:21.785Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.785Z
190,0,knowledge,approved,"{""title"":""全球购优惠券补偿话术"",""content"":""基于您的会员服务和您的购物体验，为您申请XX元全球购网购券，满XX.1元即可使用，优惠券不支持叠加使用（仅限全球购商品使用），使用期限7天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限7天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",146,2026-06-06T07:35:21.776Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.776Z
191,0,knowledge,approved,"{""title"":""网购优惠券补偿话术"",""content"":""优基于您的会员服务和您的购物体验，为您申请XX元网购优惠券，满XX.01元即可使用，优惠券不支持叠加使用（门店和全球购商品不支持使用），使用期限60天，24小时内到账，您看可以吗？"",""keywords"":[""使用期限60天"",""24小时内到账"",""您看可以吗""],""category"":""通用""}",145,2026-06-06T07:35:21.768Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.768Z
192,0,knowledge,approved,"{""title"":""会员同意方案后续跟进"",""content"":""感谢您的理解了，我这边给您反馈专员申请发放，预计24小时内到账，辛苦您耐心等待下"",""keywords"":[""感谢您的理解了"",""辛苦您耐心等待下""],""category"":""通用""}",144,2026-06-06T07:35:21.757Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.757Z
193,0,knowledge,approved,"{""title"":""用户长时间未响应保留方案"",""content"":""会员，因您长时间无响应，暂不帮您进行优惠券的申请，但该方案可为您保留。若您需要，也可后续联系我们进行处理"",""keywords"":[""会员"",""因您长时间无响应"",""若您需要""],""category"":""通用""}",143,2026-06-06T07:35:21.748Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.748Z
194,0,knowledge,approved,"{""title"":""商品评价路径指引"",""content"":""【登录山姆会员商店App】--点击右下角【我的】-【待评价】里对商品进行评价"",""keywords"":[""客服""],""category"":""通用""}",142,2026-06-06T07:35:21.739Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.739Z
195,0,knowledge,approved,"{""title"":""追加评价规则及路径"",""content"":""会员可在订单完成后14日内对所购商品作出首次评价晒单，评价后30日内进行追加评价<br>追评路径：【登录山姆会员商店App】--点击右下角【我的】-【待评价】-【已评价】进行追评"",""keywords"":[""客服""],""category"":""通用""}",141,2026-06-06T07:35:21.728Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.728Z
196,0,knowledge,approved,"{""title"":""亲友代提规则说明"",""content"":""您好会员，目前门店自提蛋糕可以支持亲友代提，需凭会员本人的自提码或短信信息代提，代提人需前往门店会员服务中心办理领取手续。部分门店可能要求非会员代提时需提供会员卡号或手机号验证，您可以在自提前先联系门店查询具体代提情况"",""keywords"":[""您好会员""],""category"":""通用""}",140,2026-06-06T07:35:21.719Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.719Z
197,0,knowledge,approved,"{""title"":""身份信息验证失败处理"",""content"":""麻烦会员下载APP“掌上海关”/小程序，在“跨境电商个人消费信息”里面“跨境电商个人交易确认”里验证"",""keywords"":[""客服""],""category"":""通用""}",139,2026-06-06T07:35:21.710Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.710Z
198,0,knowledge,approved,"{""title"":""全球购正品保障承诺"",""content"":""您好，我们的商品都是正品的 这个请您放心的，全球购商品均是从海外直接采购，且商品均为海外原装正品，且需要以您的身份证信息报关进行审核才可到达国内，请您放心的"",""keywords"":[""您好"",""这个请您放心的"",""请您放心的""],""category"":""通用""}",138,2026-06-06T07:35:21.700Z,2026-06-06T07:34:59.935Z,2026-06-06T07:35:21.700Z
199,11,knowledge,approved,"{""title"":""自提商品服务流程"",""content"":""客户询问蛋糕或自提商品时，首先确认订单中的自提门店信息，直接告知客户门店名称或地址。若无法从订单中获取，应主动说明可以帮忙查询门店电话，并引导客户提供订单号或相关信息以便查询。"",""keywords"":[""自提"",""蛋糕"",""门店信息"",""订单查询""],""category"":""售后""}",207,2026-06-06T14:16:13.056Z,2026-06-06T14:15:02.673Z,2026-06-06T14:16:13.056Z
200,11,knowledge,approved,"{""title"":""门店电话查询方法"",""content"":""客服需要熟悉门店电话查询渠道（如内部系统、门店列表、上级查询等），能够快速准确提供门店联系电话，确保客户能联系门店完成自提。"",""keywords"":[""门店电话"",""查询"",""联系方式""],""category"":""通用""}",206,2026-06-06T14:16:13.043Z,2026-06-06T14:15:02.673Z,2026-06-06T14:16:13.043Z
201,11,rule,approved,"{""name"":""自提门店信息提供规则"",""trigger"":""客户询问蛋糕或自提商品，并询问具体门店或需要自提指引时"",""triggerKeywords"":[""蛋糕"",""自提"",""门店"",""在哪自提"",""自提点""],""action"":""优先从订单中查询自提门店信息直接告知客户；若无法确定，则主动说明可为客户查询门店电话，并引导客户提供订单号等必要信息。"",""priority"":90,""riskLevel"":""low""}",4,2026-06-06T14:16:13.034Z,2026-06-06T14:15:02.673Z,2026-06-06T14:16:13.034Z
202,11,script,approved,"{""scene"":""客户询问蛋糕自提门店"",""content"":""您好，您查询的蛋糕/自提商品是在【门店名称】门店自提的。如果您需要联系门店，我可以帮您查询门店电话，请稍等。"",""tone"":""friendly""}",5,2026-06-06T14:16:13.025Z,2026-06-06T14:15:02.673Z,2026-06-06T14:16:13.025Z
203,11,script,approved,"{""scene"":""客户询问自提商品但未提供订单信息"",""content"":""您好，为了帮您确认具体的自提门店，请提供您的订单号，我这边可以为您查询门店信息或电话。"",""tone"":""professional""}",4,2026-06-06T14:16:13.016Z,2026-06-06T14:15:02.673Z,2026-06-06T14:16:13.016Z
204,11,risk_tip,approved,"{""scene"":""客户询问自提门店时未确认订单信息"",""content"":""在未确认客户订单归属门店前，不要随意给出不确定的门店信息，以免客户跑错地方造成不满。应引导客户提供订单号或核实身份后，再提供准确门店信息或电话。""}",5,2026-06-06T14:16:13.005Z,2026-06-06T14:15:02.673Z,2026-06-06T14:16:13.005Z
205,11,risk_tip,approved,"{""scene"":""提供门店电话时信息过时或错误"",""content"":""提供的门店电话必须从最新内部渠道获取，避免使用旧号码或网络查找，防止客户无法联系到门店导致投诉。""}",4,2026-06-06T14:16:12.991Z,2026-06-06T14:15:02.674Z,2026-06-06T14:16:12.991Z
206,12,knowledge,pending,"{""title"":""订单查询流程"",""content"":""客户提供订单号后，客服需先确认收到订单号（可复述订单号后四位以核对），然后告知客户正在查询，预计等待时间（如“稍等片刻”），并尽快完成查询。"",""keywords"":[""订单号"",""查询流程"",""确认收到""],""category"":""通用""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
207,12,knowledge,pending,"{""title"":""客户等待管理"",""content"":""客户在提供订单号后通常期望立即得到回应，因此客服应在2秒内回复确认信息，并给出明确等待信号，避免冷场或客户重复提问。"",""keywords"":[""等待"",""响应速度"",""安抚""],""category"":""沟通技巧""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
208,12,knowledge,pending,"{""title"":""订单号隐私保护"",""content"":""订单号属于客户隐私信息，客服不得在公开渠道（如聊天室、群聊）完整暴露，建议仅回复“已收到您提供的订单号”而不必完整复述，或在确认时只显示部分数字。"",""keywords"":[""隐私"",""信息安全"",""订单号保护""],""category"":""安全合规""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
209,12,rule,approved,"{""name"":""收到订单号自动回复规则"",""trigger"":""客户在聊天中发送明显为订单号的字符串（如纯数字、字母数字组合，长度8-20位）"",""triggerKeywords"":[""订单号"",""下单编号"",""订单编号"",""order"",""很多数字""],""action"":""立即回复确认话术：“好的，收到您的订单号了，请您稍等片刻，这边马上为您查询”。同时将订单号提取到后台查询队列，避免重复回复。"",""priority"":90,""riskLevel"":""low""}",5,2026-06-07T08:27:48.735Z,2026-06-07T08:26:49.970Z,2026-06-07T08:27:48.735Z
210,12,rule,pending,"{""name"":""订单号隐私保护规则"",""trigger"":""客服准备在公共区域回复包含完整订单号的文字"",""triggerKeywords"":[""订单号"",""您提供的订单号"",""您的订单""],""action"":""自动屏蔽或替换订单号中间部分（如只显示前4位和后4位），仅在与客户一对一私聊时允许显示完整。"",""priority"":100,""riskLevel"":""high""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
211,12,script,approved,"{""scene"":""客户首次提供订单号（无其他上下文）"",""content"":""好的，收到您的订单号了，请您稍等片刻，这边马上为您查询。"",""tone"":""polite""}",7,2026-06-07T08:27:39.231Z,2026-06-07T08:26:49.970Z,2026-06-07T08:27:39.231Z
212,12,script,pending,"{""scene"":""客户在催促时提供订单号"",""content"":""确认收到您的订单号，非常抱歉让您久等，我立刻为您查询，预计需要1-2分钟。"",""tone"":""friendly""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
213,12,script,approved,"{""scene"":""客户提供订单号并附带其他问题"",""content"":""好的，已收到您的订单号，我先查询订单状态，稍后同步回答您的其他问题。"",""tone"":""professional""}",6,2026-06-07T08:27:35.997Z,2026-06-07T08:26:49.970Z,2026-06-07T08:27:35.997Z
214,12,risk_tip,pending,"{""scene"":""在群聊或多人对话中回复客户订单号"",""content"":""风险：客户订单号可能被其他用户看到，造成隐私泄露。正确做法：私聊回复客户，或仅回复“已收到您提供的订单号”，避免在公开区域复述完整号码。""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
215,12,risk_tip,pending,"{""scene"":""客户提供订单号后长时间无响应"",""content"":""风险：客户因等待时间过长而升级投诉。建议在回复话术中明确等待时间（如“稍等片刻”/“1-2分钟”），若查询时间超预期，需主动告知客户进展。""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
216,12,risk_tip,pending,"{""scene"":""客户订单号格式异常（如全零、纯字母）"",""content"":""风险：可能不是有效订单号，或客户发错了。客服应礼貌请客户核对后重新提供，避免盲目查询浪费时间。""}",,,2026-06-07T08:26:49.970Z,2026-06-07T08:26:49.970Z
